source,title,author,price,tags,image,url,ai_caption,primary_hex,primary_descriptor,ai_palette,image_confidence
Lapa Ninja (Post),fatty15,HEALTH FITNESS,,,https://cdn.lapa.ninja/assets/images/1x/fatty15-thumb.webp,https://www.lapa.ninja/post/fatty15/,"Energetic health-focused layout with vibrant colors and a clean, structured design.",,bright and energetic,"[""#ffcc00"", ""#ff5733"", ""#33ccff"", ""#ffffff""]",0.5
Lapa Ninja (Post),Beasts of England,FOUNDRY,,,https://cdn.lapa.ninja/assets/images/1x/beastsofengland-thumb.webp,https://www.lapa.ninja/post/beastsofengland/,Whimsical design showcasing earthy tones with a playful layout and nature-inspired elements.,,earthy green,"[""#6b8e23"", ""#8fbc8f"", ""#f0e68c"", ""#deb887""]",0.5
Lapa Ninja (Post),Heartcore,ILLUSTRATION,,,https://cdn.lapa.ninja/assets/images/1x/heartcore-thumb.webp,https://www.lapa.ninja/post/heartcore/,Playful illustration showcase with vibrant colors and a whimsical layout.,,bright and playful,"[""#ff6f61"", ""#6b5b95"", ""#88b04b"", ""#f7cac9""]",0.5
Lapa Ninja (Post),Universal Favourite,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/universalfavourite-thumb.webp,https://www.lapa.ninja/post/universalfavourite/,"Minimalist design with a neutral palette and spacious layout, emphasizing simplicity.",,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Owl Labs,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/owllabs-thumb.webp,https://www.lapa.ninja/post/owllabs/,"Modern workspace site with a neutral palette and clean, structured layout.",,neutral gray,"[""#f5f5f5"", ""#333333"", ""#ffffff"", ""#007acc""]",0.5
Lapa Ninja (Post),Calvados France,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/drinkcalvados-thumb.webp,https://www.lapa.ninja/post/drinkcalvados/,Elegant drink showcase with warm beige tones and a minimalist layout.,,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#deb887"", ""#ffe4b5""]",0.5
Lapa Ninja (Post),Dennis Cortés,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/cortes-thumb.webp,https://www.lapa.ninja/post/cortes/,Minimalist portfolio layout with neutral tones and a focus on imagery.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Courser,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/courserworld-thumb.webp,https://www.lapa.ninja/post/courserworld/,Minimalist eCommerce site with a neutral tone and clean layout emphasizing product imagery.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Lasse Fløde,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/lassefloede-thumb.webp,https://www.lapa.ninja/post/lassefloede/,Minimalist portfolio showcasing a clean layout with a neutral color tone.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Ysé Paris,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/yse-paris-thumb.webp,https://www.lapa.ninja/post/yse-paris/,Elegant e-commerce site with a soft color palette and minimalistic layout.,,soft neutral,"[""#f5f5f5"", ""#ffffff"", ""#dcdcdc"", ""#e0e0e0""]",0.5
Lapa Ninja (Post),Bellerose,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/bellerose-thumb.webp,https://www.lapa.ninja/post/bellerose/,Elegant ecommerce showcase with a neutral palette and minimalistic layout.,,neutral tones,"[""#f5f5f5"", ""#dcdcdc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Letters From Venus,COMMUNITY,,,https://cdn.lapa.ninja/assets/images/1x/lettersfromvenus-03-07-2021-thumb.webp,https://www.lapa.ninja/post/lettersfromvenus-2/,Ethereal design with a soft color palette and minimalist layout.,,soft pastel,"[""#f0e5e5"", ""#d1c6e7"", ""#e7d1d1"", ""#ffffff""]",0.5
Lapa Ninja (Post),TIGHTYPE™,FOUNDRY,,,https://cdn.lapa.ninja/assets/images/1x/tightype-thumb.webp,https://www.lapa.ninja/post/tightype/,Minimalist design showcasing a modern typeface with a clean layout and neutral tones.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Defund to Refund,CORPORATE,,,https://cdn.lapa.ninja/assets/images/1x/defund2refund-thumb.webp,https://www.lapa.ninja/post/defund2refund/,Serious and bold layout with a muted color palette emphasizing corporate themes.,,neutral tones,"[""#ffffff"", ""#000000"", ""#cccccc"", ""#f0f0f0""]",0.5
Lapa Ninja (Post),Lenonguyen,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/lenonguyen-thumb.webp,https://www.lapa.ninja/post/lenonguyen/,Minimalist portfolio showcasing a serene mood with a neutral color palette and clean layout.,,neutral tones,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Jonathan Alpmyr,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/jonathanalpmyr-thumb.webp,https://www.lapa.ninja/post/jonathanalpmyr/,Minimalist portfolio showcasing a modern aesthetic with a neutral color palette.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#000000""]",0.5
Lapa Ninja (Post),Bruno,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/callbruno-thumb.webp,https://www.lapa.ninja/post/callbruno/,"Minimalist design with a warm beige tone and a clean, spacious layout.",,warm beige,"[""#f5f5dc"", ""#ffffff"", ""#dcdcdc"", ""#a9a9a9""]",0.5
Lapa Ninja (Post),Hanai World,3D WEBSITES,,,https://cdn.lapa.ninja/assets/images/1x/hanaiworld-thumb.webp,https://www.lapa.ninja/post/hanaiworld/,Playful 3D website with vibrant colors and an engaging layout.,,bright and playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffccff""]",0.5
Lapa Ninja (Post),Huge XD School,EDUCATION,,,https://cdn.lapa.ninja/assets/images/1x/huge-xd-school-thumb.webp,https://www.lapa.ninja/post/huge-xd-school/,"Educational platform with a clean layout and a neutral color tone, emphasizing clarity.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Tracklib,MUSIC,,,https://cdn.lapa.ninja/assets/images/1x/tracklib-thumb.webp,https://www.lapa.ninja/post/tracklib/,Modern music platform with a vibrant aesthetic and engaging layout.,,dynamic,"[""#ffcc00"", ""#ff6600"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Black Lines,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/blacklinesdrinks-thumb.webp,https://www.lapa.ninja/post/blacklinesdrinks/,Minimalist design with a monochrome palette and clean layout emphasizing black lines.,,neutral monochrome,"[""#000000"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Alfread,APP,,,https://cdn.lapa.ninja/assets/images/1x/alfreadapp-03-04-2021-thumb.webp,https://www.lapa.ninja/post/alfreadapp/,Minimalist app design with a clean layout and soft color tones.,,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),Monograph,PRODUCT MANAGEMENT,,,https://cdn.lapa.ninja/assets/images/1x/monograph-03-04-20211-thumb.webp,https://www.lapa.ninja/post/monograph-4/,"Minimalist design with a neutral palette and clean layout, emphasizing simplicity.",,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Ternary,TECHNOLOGY,,,https://cdn.lapa.ninja/assets/images/1x/ternary-thumb.webp,https://www.lapa.ninja/post/ternary/,"Minimalist design with a neutral tone and spacious layout, emphasizing simplicity.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),MyPayNow,FINANCE,,,https://cdn.lapa.ninja/assets/images/1x/mypaynow-thumb.webp,https://www.lapa.ninja/post/mypaynow/,Minimalist finance interface with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Pablito Planeta,CREATIVE,,,https://cdn.lapa.ninja/assets/images/1x/pablitoplaneta-thumb.webp,https://www.lapa.ninja/post/pablitoplaneta/,Playful design showcasing vibrant colors and a whimsical layout.,,bright and playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffccff""]",0.5
Lapa Ninja (Post),Thingtesting,EDUCATION,,,https://cdn.lapa.ninja/assets/images/1x/thingtesting-thumb.webp,https://www.lapa.ninja/post/thingtesting/,Minimalist education site with a neutral tone and simple layout emphasizing clarity.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Viso Haus,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/viso-haus-thumb.webp,https://www.lapa.ninja/post/viso-haus/,Modern architectural showcase with a neutral palette and spacious layout.,,neutral tones,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Wild Souls,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/wildsouls-thumb.webp,https://www.lapa.ninja/post/wildsouls/,Earthy and organic vibe with a warm beige palette and a minimalist layout.,,warm beige,"[""#d8c4a3"", ""#f5f5f5"", ""#a89f91"", ""#7d6b5a""]",0.5
Lapa Ninja (Post),Irys,PRODUCTIVITY,,,https://cdn.lapa.ninja/assets/images/1x/heyirys-thumb.webp,https://www.lapa.ninja/post/heyirys/,Minimalist productivity site with a clean layout and soft color tones.,,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Adam Ho,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/adamho-03-02-2021-thumb.webp,https://www.lapa.ninja/post/adamho-3/,Minimalist portfolio showcasing a clean layout with a neutral color tone.,,neutral gray,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#000000""]",0.5
Lapa Ninja (Post),Cult Gaia,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/cultgaia-thumb.webp,https://www.lapa.ninja/post/cultgaia/,Elegant fashion showcase with warm tones and a minimalist layout emphasizing product imagery.,,warm beige,"[""#f5f5dc"", ""#d8cfc4"", ""#e0cda9"", ""#f0e68c""]",0.5
Lapa Ninja (Post),Cosmic Collusion,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/cosmiccollusion-thumb.webp,https://www.lapa.ninja/post/cosmiccollusion/,Ethereal cosmic theme with a dark palette and abstract layout elements.,,dark cosmic,"[""#000000"", ""#1a1a1a"", ""#ffffff"", ""#ffcc00""]",0.5
Lapa Ninja (Post),TRWM,HEALTH FITNESS,,,https://cdn.lapa.ninja/assets/images/1x/takearidewithme-thumb.webp,https://www.lapa.ninja/post/takearidewithme/,Energetic fitness site with a vibrant color palette and dynamic layout.,,bright and energetic,"[""#ff5733"", ""#33c1ff"", ""#ffcc00"", ""#28a745""]",0.5
Lapa Ninja (Post),Josh W Comeau,BLOG,,,https://cdn.lapa.ninja/assets/images/1x/joshwcomeau-thumb.webp,https://www.lapa.ninja/post/joshwcomeau/,Minimalist blog layout with a clean aesthetic and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Order,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/order-design-thumb.webp,https://www.lapa.ninja/post/order-design/,Minimalist design showcasing a clean layout with a neutral color tone and simple elements.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Quill,APP,,,https://cdn.lapa.ninja/assets/images/1x/quill-02-24-2021-thumb.webp,https://www.lapa.ninja/post/quill-2/,"Minimalist design with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Rider.404,OUTDOORS TRAVEL,,,https://cdn.lapa.ninja/assets/images/1x/rider404-thumb.webp,https://www.lapa.ninja/post/rider404/,"Adventurous travel site with earthy tones and a clean, spacious layout.",,earthy green,"[""#4a7c2b"", ""#d9e5d6"", ""#f5f5f5"", ""#a3b18c""]",0.5
Lapa Ninja (Post),Easol,PRODUCTIVITY,,,https://cdn.lapa.ninja/assets/images/1x/easol-thumb.webp,https://www.lapa.ninja/post/easol/,"Minimalist layout with a serene vibe, featuring a soft color palette and clean typography.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Happy Tooth,HEALTH FITNESS,,,https://cdn.lapa.ninja/assets/images/1x/happytoothslc-thumb.webp,https://www.lapa.ninja/post/happytoothslc/,Playful health-themed layout with bright colors and a cheerful vibe.,,bright and cheerful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffffff""]",0.5
Lapa Ninja (Post),Vucko,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/vucko-thumb.webp,https://www.lapa.ninja/post/vucko/,Minimalist design showcasing a playful vibe with a warm beige palette and simple layout.,,warm beige,"[""#f5f5dc"", ""#d3c6a8"", ""#e0cda9"", ""#c2b280""]",0.5
Lapa Ninja (Post),Fifty Editions,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/fiftyeditions-02-24-2021-thumb.webp,https://www.lapa.ninja/post/fiftyeditions-2/,Minimalist e-commerce site with a clean layout and neutral tones.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Utopia Agriculture,ILLUSTRATION,,,https://cdn.lapa.ninja/assets/images/1x/utopiaagriculture-thumb.webp,https://www.lapa.ninja/post/utopiaagriculture/,"Organic agriculture theme with earthy tones and a clean, spacious layout.",,earthy green,"[""#4caf50"", ""#a5d6a7"", ""#ffffff"", ""#f0f0f0""]",0.5
Lapa Ninja (Post),Emma Tulloch Architects,MINIMAL,,,https://cdn.lapa.ninja/assets/images/1x/emmatulloch-thumb.webp,https://www.lapa.ninja/post/emmatulloch/,"Minimalist architecture site with a serene mood and neutral tones, featuring a clean layout.",,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#000000""]",0.5
Lapa Ninja (Post),Powder,APP,,,https://cdn.lapa.ninja/assets/images/1x/powder-thumb.webp,https://www.lapa.ninja/post/powder/,"Minimalist design with a soft, muted color palette and a clean layout.",,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff""]",0.5
Lapa Ninja (Post),Peddlers Gin,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/peddlersgin-thumb.webp,https://www.lapa.ninja/post/peddlersgin/,"Sophisticated gin showcase with earthy tones and a clean, minimal layout.",,earthy,"[""#8B5B29"", ""#D9CBAE"", ""#F5F5F5"", ""#4B3C2A""]",0.5
Lapa Ninja (Post),Abstract Notebooks,DESIGN TOOLS,,,https://cdn.lapa.ninja/assets/images/1x/abstract-02-24-2021-thumb.webp,https://www.lapa.ninja/post/abstract-3/,Minimalist design showcasing abstract notebooks with a serene layout and soft color tones.,,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#bfbfbf"", ""#a6a6a6""]",0.5
Lapa Ninja (Post),Gunnar Freyr,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/icelandicexplorer-thumb.webp,https://www.lapa.ninja/post/icelandicexplorer/,"Explorative portfolio with earthy tones and a clean, minimal layout.",,earthy green,"[""#4a7c2a"", ""#b2d8b2"", ""#ffffff"", ""#f0f0f0""]",0.5
Lapa Ninja (Post),Circule,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/studiocircule-thumb.webp,https://www.lapa.ninja/post/studiocircule/,"Minimalist design with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Too Gallus,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/toogallus-thumb.webp,https://www.lapa.ninja/post/toogallus/,Dynamic design showcase with a vibrant color palette and engaging layout.,,vibrant,"[""#ff5733"", ""#33c1ff"", ""#ffc300"", ""#c70039""]",0.5
Lapa Ninja (Post),Whiteboard,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/whiteboard-02-24-2021-thumb.webp,https://www.lapa.ninja/post/whiteboard-3/,"Minimalist design with a clean layout and neutral tones, emphasizing clarity and functionality.",,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Andy Works,TECHNOLOGY,,,https://cdn.lapa.ninja/assets/images/1x/andy-thumb.webp,https://www.lapa.ninja/post/andy-works/,"Minimalist design with a neutral tone, featuring a clean layout and subtle visual elements.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),Bitski,NFT,,,https://cdn.lapa.ninja/assets/images/1x/bitski-thumb.webp,https://www.lapa.ninja/post/bitski/,Modern NFT platform with a sleek layout and a vibrant color palette.,,vibrant,"[""#ffffff"", ""#000000"", ""#ffcc00"", ""#ff6699""]",0.5
Lapa Ninja (Post),Murmur,PRODUCTIVITY,,,https://cdn.lapa.ninja/assets/images/1x/murmur-thumb.webp,https://www.lapa.ninja/post/murmur/,Minimalist productivity site with a serene layout and soft color tones.,,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Gavin Nelson,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/nelson-thumb.webp,https://www.lapa.ninja/post/nelson/,Minimalist portfolio showcasing a clean layout with a neutral color tone.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Duo Studio,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/duo-studio-thumb.webp,https://www.lapa.ninja/post/duo-studio/,Minimalist studio showcase with a neutral palette and clean layout.,,neutral tones,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),LeMond,OUTDOORS TRAVEL,,,https://cdn.lapa.ninja/assets/images/1x/lemond-thumb.webp,https://www.lapa.ninja/post/lemond/,Adventurous outdoor theme with earthy tones and a spacious layout.,,earthy green,"[""#4a7c2a"", ""#b5d99c"", ""#ffffff"", ""#f0f0f0""]",0.5
Lapa Ninja (Post),Apostrophe,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/apostrophe-thumb.webp,https://www.lapa.ninja/post/apostrophe/,"Minimalist design with a neutral palette and spacious layout, emphasizing simplicity.",,neutral tones,"[""#f5f5f5"", ""#e0e0e0"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Concrete Club Studio,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/concreteclub-thumb.webp,https://www.lapa.ninja/post/concreteclub/,Minimalist studio showcase with a neutral palette and clean layout emphasizing concrete textures.,,neutral gray,"[""#d3d3d3"", ""#a9a9a9"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Silvia Tcherassi,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/silviatcherassi-thumb.webp,https://www.lapa.ninja/post/silviatcherassi/,"Elegant fashion post with a sophisticated layout and a warm, neutral color tone.",,warm neutral,"[""#f5f5f5"", ""#d9d9d9"", ""#bfbfbf"", ""#a6a6a6""]",0.5
Lapa Ninja (Post),Garden City Center,BUSINESS,,,https://cdn.lapa.ninja/assets/images/1x/gardencitycenter-thumb.webp,https://www.lapa.ninja/post/gardencitycenter/,Serene garden-themed layout with a natural color palette and organic shapes.,,earthy green,"[""#4caf50"", ""#a5d6a7"", ""#c8e6c9"", ""#ffffff""]",0.5
Lapa Ninja (Post),Steven Mengin,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/stevenmengin-thumb.webp,https://www.lapa.ninja/post/stevenmengin/,Minimalist portfolio showcasing a clean layout with a neutral color tone.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),MOTH,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/mothdrinks-thumb.webp,https://www.lapa.ninja/post/mothdrinks/,Minimalist drink showcase with a warm beige palette and clean layout.,,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#deb887""]",0.5
Lapa Ninja (Post),Ten Two,ILLUSTRATION,,,https://cdn.lapa.ninja/assets/images/1x/tentwo-thumb.webp,https://www.lapa.ninja/post/tentwo/,Minimalist illustration showcase with a soft color palette and clean layout.,,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Pretty Wild,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/itsallprettywild-thumb.webp,https://www.lapa.ninja/post/itsallprettywild/,Playful and vibrant layout with a wild color tone and engaging imagery.,,bright and playful,"[""#ff6f61"", ""#6b5b95"", ""#88b04b"", ""#f7cac9""]",0.5
Lapa Ninja (Post),Never Sit Still,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/neversitstill-thumb.webp,https://www.lapa.ninja/post/neversitstill/,"Dynamic layout with a vibrant color palette, evoking energy and creativity.",,vibrant,"[""#ff5733"", ""#33c1ff"", ""#ffc300"", ""#c70039""]",0.5
Lapa Ninja (Post),Mass-Driver,FOUNDRY,,,https://cdn.lapa.ninja/assets/images/1x/mass-driver-thumb.webp,https://www.lapa.ninja/post/mass-driver/,Futuristic design with a sleek layout and a monochromatic color scheme.,,neutral gray,"[""#000000"", ""#ffffff"", ""#cccccc"", ""#666666""]",0.5
Lapa Ninja (Post),MONUMENTO,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/monumento-thumb.webp,https://www.lapa.ninja/post/monumento/,Minimalist design showcasing a serene atmosphere with a neutral color palette and spacious layout.,,neutral tones,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
