source,title,url,image,dominant_colors,color_weights,primary_hex,primary_descriptor,elements,mood_keywords,confidence
Lapa Ninja (Post),Natreve,https://www.lapa.ninja/post/natreve/,https://cdn.lapa.ninja/assets/images/1x/natreve-thumb.webp,"[""#fefaf4"", ""#f8c0b2""]","{""#fefaf4"": 0.7638, ""#f8c0b2"": 0.0894}",#fefaf4,light neutral,"sidebar, avatar, video background, pricing cards, feature list, large typography","modern, minimal, vibrant",0.75
Lapa Ninja (Post),Slite,https://www.lapa.ninja/post/slite-3/,https://cdn.lapa.ninja/assets/images/1x/slite-21-10-2020-thumb.webp,"[""#f9f1e8""]","{""#f9f1e8"": 0.9234}",#f9f1e8,light neutral,"large typography, search bar, rounded buttons, feature list, grid layout, sidebar","modern, minimal, professional",0.75
Lapa Ninja (Post),Google TV,https://www.lapa.ninja/post/google-tv/,https://cdn.lapa.ninja/assets/images/1x/google-tv-thumb.webp,"[""#020102"", ""#261c22""]","{""#020102"": 0.6889, ""#261c22"": 0.1158}",#020102,dark neutral,"video background, feature list, sidebar, split screen, icon list, grid layout","creative, cool, modern",0.75
Lapa Ninja (Post),Unis Shoes,https://www.lapa.ninja/post/unisfootwear/,https://cdn.lapa.ninja/assets/images/1x/unisfootwear-thumb.webp,"[""#f0efef"", ""#1d1716""]","{""#f0efef"": 0.4652, ""#1d1716"": 0.1925}",#f0efef,light neutral,"sidebar, footer, feature list, rounded buttons, icon list, grid layout","minimal, modern, futuristic",0.73
Lapa Ninja (Post),Hey Bicycle,https://www.lapa.ninja/post/heybicycle/,https://cdn.lapa.ninja/assets/images/1x/heybicycle-thumb.webp,"[""#010102"", ""#2a2a2e""]","{""#010102"": 0.8521, ""#2a2a2e"": 0.083}",#010102,dark neutral,"form, sidebar, video background, icon list, logo, feature list","futuristic, cool, modern",0.75
Lapa Ninja (Post),Anton Repponen,https://www.lapa.ninja/post/repponen/,https://cdn.lapa.ninja/assets/images/1x/repponen-thumb.webp,"[""#353127"", ""#301b7f""]","{""#353127"": 0.2952, ""#301b7f"": 0.277}",#353127,dark muted orange,"grid layout, rounded buttons, large typography, icon list, cta button, feature list","modern, professional, minimal",0.65
Lapa Ninja (Post),Goliath Entertainment,https://www.lapa.ninja/post/goliath-entertainment/,https://cdn.lapa.ninja/assets/images/1x/goliath-entertainment-thumb.webp,"[""#fdf792"", ""#dce3db""]","{""#fdf792"": 0.4021, ""#dce3db"": 0.2099}",#fdf792,bright yellow,"video background, sidebar, icon list, feature list, card list, split screen","retro, cool, futuristic",0.7
Lapa Ninja (Post),Raindrop.io,https://www.lapa.ninja/post/raindrop-3/,https://cdn.lapa.ninja/assets/images/1x/raindrop-10-19-2020-thumb.webp,"[""#fdfdfc"", ""#2f2e2f""]","{""#fdfdfc"": 0.7519, ""#2f2e2f"": 0.0909}",#fdfdfc,light neutral,"rounded buttons, grid layout, feature list, search bar, sidebar, split screen","minimal, modern, professional",0.75
Lapa Ninja (Post),Digital Dollar Store,https://www.lapa.ninja/post/digital-dollar/,https://cdn.lapa.ninja/assets/images/1x/digital-dollar-thumb.webp,"[""#fb5c35"", ""#3d044a""]","{""#fb5c35"": 0.3487, ""#3d044a"": 0.2833}",#fb5c35,bright red,"video background, pricing cards, sidebar, single column, feature list, data table","artistic, retro, creative",0.67
Lapa Ninja (Post),Air,https://www.lapa.ninja/post/air/,https://cdn.lapa.ninja/assets/images/1x/air-inc-thumb.webp,"[""#edf4f9"", ""#d3ad89""]","{""#edf4f9"": 0.7841, ""#d3ad89"": 0.0698}",#edf4f9,light neutral,"grid layout, rounded buttons, split screen, sidebar, feature list, video background","modern, minimal, professional",0.75
Lapa Ninja (Post),Paracelsia Le Saigné,https://www.lapa.ninja/post/paracelsialesaigne/,https://cdn.lapa.ninja/assets/images/1x/paracelsialesaigne-thumb.webp,"[""#0d0c12""]","{""#0d0c12"": 0.9029}",#0d0c12,dark neutral,"icon list, large typography, sidebar, video background, grid layout, card list","luxury, minimal, creative",0.75
Lapa Ninja (Post),Greenlist,https://www.lapa.ninja/post/greenlistapp/,https://cdn.lapa.ninja/assets/images/1x/greenlistapp-thumb.webp,"[""#053313"", ""#fefefe""]","{""#053313"": 0.4024, ""#fefefe"": 0.4447}",#053313,dark bright green,"sidebar, large typography, grid layout, feature list, rounded buttons, split screen","professional, minimal, modern",0.7
Lapa Ninja (Post),Rowdy Mermaid Kombucha,https://www.lapa.ninja/post/rowdymermaid/,https://cdn.lapa.ninja/assets/images/1x/rowdymermaid-thumb.webp,"[""#eee9e3"", ""#a76d1d""]","{""#eee9e3"": 0.6347, ""#a76d1d"": 0.1303}",#eee9e3,light muted orange,"sidebar, large typography, two-column layout, search bar, avatar, form","modern, creative, professional",0.75
Lapa Ninja (Post),Nabla,https://www.lapa.ninja/post/nabla/,https://cdn.lapa.ninja/assets/images/1x/nabla-thumb.webp,"[""#c6e2e8"", ""#fefcfc""]","{""#c6e2e8"": 0.3535, ""#fefcfc"": 0.5744}",#c6e2e8,bright teal,"pricing cards, grid layout, sidebar, search bar, feature list, rounded buttons","modern, minimal, cool",0.68
Lapa Ninja (Post),TreeCard,https://www.lapa.ninja/post/treecard/,https://cdn.lapa.ninja/assets/images/1x/treecard-thumb.webp,"[""#fefefe"", ""#e29d76""]","{""#fefefe"": 0.7564, ""#e29d76"": 0.1002}",#fefefe,light neutral,"pricing cards, sidebar, card list, footer, feature list, rounded buttons","modern, creative, cool",0.75
Lapa Ninja (Post),Overpass,https://www.lapa.ninja/post/overpass/,https://cdn.lapa.ninja/assets/images/1x/overpass-thumb.webp,"[""#fcfdfe"", ""#0399fb""]","{""#fcfdfe"": 0.7369, ""#0399fb"": 0.1056}",#fcfdfe,light neutral,"sidebar, pricing cards, feature list, rounded buttons, search bar, split screen","minimal, modern, professional",0.75
Lapa Ninja (Post),Design+Code,https://www.lapa.ninja/post/designcode/,https://cdn.lapa.ninja/assets/images/1x/designcode-16-10-2020-thumb.webp,"[""#231f52"", ""#492aa5""]","{""#231f52"": 0.5504, ""#492aa5"": 0.1834}",#231f52,dark bright blue,"rounded buttons, grid layout, feature list, pricing cards, sidebar, top navigation","modern, calm, minimal",0.75
Lapa Ninja (Post),Mario Sanchez Maselli,https://www.lapa.ninja/post/mariosmaselli/,https://cdn.lapa.ninja/assets/images/1x/mariosmaselli-thumb.webp,"[""#e9372f"", ""#2b0f10""]","{""#e9372f"": 0.8155, ""#2b0f10"": 0.0928}",#e9372f,bright red,"large typography, sidebar, pricing cards, card list, rounded buttons, centered hero","retro, minimal, professional",0.75
Lapa Ninja (Post),Oda,https://www.lapa.ninja/post/oda/,https://cdn.lapa.ninja/assets/images/1x/oda-thumb.webp,"[""#f0ebdd""]","{""#f0ebdd"": 0.8879}",#f0ebdd,light bright orange,"sidebar, large typography, split screen, form, feature list, pricing cards","modern, creative, artistic",0.75
Lapa Ninja (Post),Erik Herrström,https://www.lapa.ninja/post/erikherrstrom-2/,https://cdn.lapa.ninja/assets/images/1x/erikherrstrom-10-16-2020-thumb.webp,"[""#0f0b0b"", ""#fafafa""]","{""#0f0b0b"": 0.2955, ""#fafafa"": 0.3015}",#0f0b0b,dark neutral,"sidebar, grid layout, icon list, video background, split screen, large typography","futuristic, modern, bold",0.65
Lapa Ninja (Post),Hylo Athletics,https://www.lapa.ninja/post/hyloathletics/,https://cdn.lapa.ninja/assets/images/1x/hyloathletics-thumb.webp,"[""#5e574d"", ""#f8f8f7""]","{""#5e574d"": 0.2306, ""#f8f8f7"": 0.4839}",#5e574d,muted gray,"large typography, grid layout, hero image, sidebar, footer, rounded buttons","futuristic, minimal, cool",0.62
Lapa Ninja (Post),Armand Sallé,https://www.lapa.ninja/post/armand-salle/,https://cdn.lapa.ninja/assets/images/1x/armand-salle-thumb.webp,"[""#141313"", ""#b15543""]","{""#141313"": 0.8386, ""#b15543"": 0.0589}",#141313,dark neutral,"sidebar, large typography, feature list, video background, grid layout, footer","modern, friendly, professional",0.75
Lapa Ninja (Post),PeekUp,https://www.lapa.ninja/post/peekup/,https://cdn.lapa.ninja/assets/images/1x/peekup-thumb.webp,"[""#bf306c"", ""#842952""]","{""#bf306c"": 0.4761, ""#842952"": 0.2594}",#bf306c,bright red,"feature list, sidebar, grid layout, icon list, video background, rounded buttons","modern, creative, cool",0.74
Lapa Ninja (Post),Museum of Peace & Quiet,https://www.lapa.ninja/post/museumofpeaceandquiet/,https://cdn.lapa.ninja/assets/images/1x/museumofpeaceandquiet-thumb.webp,"[""#f6f3ed"", ""#a29b7b""]","{""#f6f3ed"": 0.7978, ""#a29b7b"": 0.0818}",#f6f3ed,light neutral,"grid layout, rounded buttons, sidebar, large typography, icon list, feature list","minimal, modern, luxury",0.75
Lapa Ninja (Post),UPQODE,https://www.lapa.ninja/post/upqode/,https://cdn.lapa.ninja/assets/images/1x/upqode-thumb.webp,"[""#fbfbfb"", ""#1f1c13""]","{""#fbfbfb"": 0.8054, ""#1f1c13"": 0.0997}",#fbfbfb,light neutral,"large typography, grid layout, rounded buttons, sidebar, footer, avatar","modern, minimal, creative",0.75
Lapa Ninja (Post),Koa,https://www.lapa.ninja/post/livingkoa/,https://cdn.lapa.ninja/assets/images/1x/livingkoa-thumb.webp,"[""#a79688"", ""#19100a""]","{""#a79688"": 0.3319, ""#19100a"": 0.2761}",#a79688,muted orange,"rounded buttons, large typography, sidebar, video background, search bar, pricing cards","futuristic, modern, creative",0.67
Lapa Ninja (Post),Gorillaz,https://www.lapa.ninja/post/gorillaz-promo/,https://cdn.lapa.ninja/assets/images/1x/gorillaz-promo-thumb.webp,"[""#fbf6eb"", ""#17151b""]","{""#fbf6eb"": 0.5387, ""#17151b"": 0.1601}",#fbf6eb,light neutral,"sidebar, grid layout, icon list, video background, search bar, split screen","cool, minimal, modern",0.75
Lapa Ninja (Post),Monsieur M,https://www.lapa.ninja/post/monsieurm/,https://cdn.lapa.ninja/assets/images/1x/monsieurm-thumb.webp,"[""#c9c9c9""]","{""#c9c9c9"": 0.9407}",#c9c9c9,light gray,"large typography, pricing cards, rounded buttons, feature list, grid layout, sidebar","modern, minimal, creative",0.75
Lapa Ninja (Post),Pachama,https://www.lapa.ninja/post/pachama/,https://cdn.lapa.ninja/assets/images/1x/pachama-thumb.webp,"[""#fcfcfc"", ""#41876d""]","{""#fcfcfc"": 0.6334, ""#41876d"": 0.1616}",#fcfcfc,light neutral,"rounded buttons, large typography, top navigation, footer, single column, sidebar","modern, minimal, warm",0.75
Lapa Ninja (Post),Mehrotra,https://www.lapa.ninja/post/mehrotrasthlm/,https://cdn.lapa.ninja/assets/images/1x/mehrotrasthlm-thumb.webp,"[""#4a4943"", ""#fefefd""]","{""#4a4943"": 0.2683, ""#fefefd"": 0.3047}",#4a4943,dark gray,"form, rounded buttons, sidebar, large typography, feature list, pricing cards","modern, minimal, futuristic",0.63
Lapa Ninja (Post),Flamingo Estate,https://www.lapa.ninja/post/flamingoestate/,https://cdn.lapa.ninja/assets/images/1x/flamingoestate-thumb.webp,"[""#1d1e10"", ""#fefefd""]","{""#1d1e10"": 0.2422, ""#fefefd"": 0.4609}",#1d1e10,dark muted yellow,"pricing cards, grid layout, video background, feature list, sidebar, rounded buttons","luxury, professional, modern",0.62
Lapa Ninja (Post),Mezcal Rosaluna,https://www.lapa.ninja/post/mezcalrosaluna/,https://cdn.lapa.ninja/assets/images/1x/mezcalrosaluna-thumb.webp,"[""#ece3d9"", ""#b19474""]","{""#ece3d9"": 0.6522, ""#b19474"": 0.1783}",#ece3d9,light muted orange,"large typography, sidebar, grid layout, feature list, avatar, video background","modern, minimal, artistic",0.75
Lapa Ninja (Post),Mike Lamont,https://www.lapa.ninja/post/mike/,https://cdn.lapa.ninja/assets/images/1x/mike-thumb.webp,"[""#0a0e07"", ""#f4f4f7""]","{""#0a0e07"": 0.2834, ""#f4f4f7"": 0.539}",#0a0e07,dark neutral,"icon list, sidebar, feature list, search bar, pricing cards, avatar","futuristic, artistic, modern",0.64
Lapa Ninja (Post),Good Measure,https://www.lapa.ninja/post/findgoodmeasure/,https://cdn.lapa.ninja/assets/images/1x/findgoodmeasure-thumb.webp,"[""#0a1a1f"", ""#f1f2ed""]","{""#0a1a1f"": 0.6798, ""#f1f2ed"": 0.1085}",#0a1a1f,dark bright teal,"large typography, sidebar, grid layout, video background, split screen, feature list","modern, minimal, luxury",0.75
Lapa Ninja (Post),Extraset,https://www.lapa.ninja/post/extraset/,https://cdn.lapa.ninja/assets/images/1x/extraset-thumb.webp,"[""#f9eadb"", ""#050202""]","{""#f9eadb"": 0.6948, ""#050202"": 0.2448}",#f9eadb,light bright orange,"large typography, icon list, grid layout, two-column layout, logo, pricing cards","modern, professional, minimal",0.75
Lapa Ninja (Post),Æbele Interiors,https://www.lapa.ninja/post/aebeleinteriors/,https://cdn.lapa.ninja/assets/images/1x/aebeleinteriors-thumb.webp,"[""#faf4f0"", ""#c9c5c0""]","{""#faf4f0"": 0.7096, ""#c9c5c0"": 0.1011}",#faf4f0,light neutral,"large typography, sidebar, grid layout, single column, feature list, video background","modern, luxury, elegant",0.75
Lapa Ninja (Post),Faculty,https://www.lapa.ninja/post/faculty/,https://cdn.lapa.ninja/assets/images/1x/faculty-thumb.webp,"[""#f6f4f0"", ""#dfa3a6""]","{""#f6f4f0"": 0.6967, ""#dfa3a6"": 0.2002}",#f6f4f0,light neutral,"large typography, sidebar, search bar, feature list, pricing cards, grid layout","modern, futuristic, professional",0.75
Lapa Ninja (Post),Oculus,https://www.lapa.ninja/post/oculus-3/,https://cdn.lapa.ninja/assets/images/1x/oculus-10-07-2020-thumb.webp,"[""#e7e7f0"", ""#fdfefe""]","{""#e7e7f0"": 0.4673, ""#fdfefe"": 0.3378}",#e7e7f0,light muted blue,"sidebar, rounded buttons, avatar, feature list, hero image, form","futuristic, modern, cool",0.73
Lapa Ninja (Post),Ayaka B. Ito,https://www.lapa.ninja/post/ayakaito/,https://cdn.lapa.ninja/assets/images/1x/ayakaito-thumb.webp,"[""#e4c5d7"", ""#c6a672""]","{""#e4c5d7"": 0.5168, ""#c6a672"": 0.2642}",#e4c5d7,bright magenta,"large typography, pricing cards, sidebar, grid layout, two-column layout, feature list","creative, futuristic, luxury",0.75
Lapa Ninja (Post),Canny,https://www.lapa.ninja/post/canny-2/,https://cdn.lapa.ninja/assets/images/1x/canny-10-07-2020-thumb.webp,"[""#fbfbfc""]","{""#fbfbfc"": 0.9559}",#fbfbfc,light neutral,"rounded buttons, pricing cards, grid layout, large typography, footer, feature list","modern, minimal, professional",0.75
Lapa Ninja (Post),Dore Partnership,https://www.lapa.ninja/post/dorepartnership/,https://cdn.lapa.ninja/assets/images/1x/dorepartnership-thumb.webp,"[""#b8d0dc"", ""#f6f8fa""]","{""#b8d0dc"": 0.1937, ""#f6f8fa"": 0.7461}",#b8d0dc,muted blue,"rounded buttons, pricing cards, sidebar, search bar, top navigation, large typography","professional, modern, minimal",0.6
Lapa Ninja (Post),Asana,https://www.lapa.ninja/post/asana-4/,https://cdn.lapa.ninja/assets/images/1x/asana-10-03-2020-thumb.webp,"[""#fdfdfd""]","{""#fdfdfd"": 0.8984}",#fdfdfd,light neutral,"grid layout, large typography, top navigation, search bar, sidebar, rounded buttons","minimal, modern, professional",0.75
Lapa Ninja (Post),Bizzon,https://www.lapa.ninja/post/bizzon/,https://cdn.lapa.ninja/assets/images/1x/bizzon-thumb.webp,"[""#ccc1b9"", ""#f9f9f9""]","{""#ccc1b9"": 0.1845, ""#f9f9f9"": 0.4227}",#ccc1b9,muted orange,"grid layout, two-column layout, sidebar, icon list, pricing cards, data table","modern, professional, creative",0.59
Lapa Ninja (Post),Gianluca Armenio,https://www.lapa.ninja/post/gianlucarmenio/,https://cdn.lapa.ninja/assets/images/1x/gianlucarmenio-thumb.webp,"[""#f6efe5""]","{""#f6efe5"": 0.8886}",#f6efe5,light neutral,"large typography, rounded buttons, grid layout, feature list, icon list, footer","minimal, modern, creative",0.75
Lapa Ninja (Post),Harry Moses,https://www.lapa.ninja/post/harrymoses/,https://cdn.lapa.ninja/assets/images/1x/harrymoses-thumb.webp,"[""#000000""]","{""#000000"": 0.9124}",#000000,dark neutral,"icon list, feature list, card list, data table, top navigation, rounded buttons","cool, trustworthy, bold",0.75
Lapa Ninja (Post),Tiny,https://www.lapa.ninja/post/tinycapital/,https://cdn.lapa.ninja/assets/images/1x/tinycapital-thumb.webp,"[""#1a21fc"", ""#f4eff3""]","{""#1a21fc"": 0.8509, ""#f4eff3"": 0.0679}",#1a21fc,bright blue,"pricing cards, sidebar, video background, large typography, grid layout, feature list","modern, professional, minimal",0.75
Lapa Ninja (Post),Locomotive Culture,https://www.lapa.ninja/post/locomotive-culture/,https://cdn.lapa.ninja/assets/images/1x/locomotive-play-thumb.webp,"[""#f1f1f1"", ""#bbbaba""]","{""#f1f1f1"": 0.7342, ""#bbbaba"": 0.1341}",#f1f1f1,light neutral,"large typography, rounded buttons, grid layout, sidebar, cta button, footer","minimal, professional, cool",0.75
Lapa Ninja (Post),Philip Battin,https://www.lapa.ninja/post/philipbattin/,https://cdn.lapa.ninja/assets/images/1x/philipbattin-thumb.webp,"[""#fafafa"", ""#bfc8c6""]","{""#fafafa"": 0.8772, ""#bfc8c6"": 0.0589}",#fafafa,light neutral,"sidebar, avatar, grid layout, split screen, large typography, rounded buttons","minimal, modern, futuristic",0.75
Lapa Ninja (Post),NUGGS,https://www.lapa.ninja/post/eatnuggs/,https://cdn.lapa.ninja/assets/images/1x/eatnuggs-thumb.webp,"[""#fcf6f5"", ""#fa1c1c""]","{""#fcf6f5"": 0.6816, ""#fa1c1c"": 0.1775}",#fcf6f5,light neutral,"sidebar, rounded buttons, top navigation, split screen, large typography, pricing cards","creative, futuristic, bold",0.75
Lapa Ninja (Post),Google Store,https://www.lapa.ninja/post/google-store/,https://cdn.lapa.ninja/assets/images/1x/google-store-thumb.webp,"[""#fafaf9"", ""#e4dcd5""]","{""#fafaf9"": 0.625, ""#e4dcd5"": 0.1319}",#fafaf9,light neutral,"sidebar, search bar, feature list, large typography, pricing cards, icon list","modern, minimal, cool",0.75
Lapa Ninja (Post),Karst,https://www.lapa.ninja/post/karststonepaper/,https://cdn.lapa.ninja/assets/images/1x/karststonepaper-thumb.webp,"[""#f3ede8"", ""#d9cbc3""]","{""#f3ede8"": 0.4144, ""#d9cbc3"": 0.2279}",#f3ede8,light neutral,"large typography, form, grid layout, rounded buttons, single column, sidebar","modern, minimal, futuristic",0.71
Lapa Ninja (Post),Mollydooker Wines,https://www.lapa.ninja/post/mollydookerwines/,https://cdn.lapa.ninja/assets/images/1x/mollydookerwines-thumb.webp,"[""#789e8b"", ""#262e14""]","{""#789e8b"": 0.3647, ""#262e14"": 0.215}",#789e8b,muted green,"sidebar, footer, feature list, centered hero, video background, avatar","creative, friendly, artistic",0.68
Lapa Ninja (Post),WTF.studio,https://www.lapa.ninja/post/wtf-studio-2/,https://cdn.lapa.ninja/assets/images/1x/wtf-studio-09-30-2020-thumb.webp,"[""#1c2021"", ""#fced1c""]","{""#1c2021"": 0.6299, ""#fced1c"": 0.1045}",#1c2021,dark gray,"large typography, sidebar, video background, rounded buttons, grid layout, pricing cards","modern, professional, futuristic",0.75
Lapa Ninja (Post),The Met Museum,https://www.lapa.ninja/post/metmus-150/,https://cdn.lapa.ninja/assets/images/1x/metmus-150-thumb.webp,"[""#ffffff"", ""#332d29""]","{""#ffffff"": 0.7428, ""#332d29"": 0.1122}",#ffffff,light neutral,"large typography, logo, form, two-column layout, sidebar, icon list","modern, serious, cool",0.75
Lapa Ninja (Post),Quicksand,https://www.lapa.ninja/post/airbnb-quicksand/,https://cdn.lapa.ninja/assets/images/1x/quicksand-thumb.webp,"[""#010101"", ""#633726""]","{""#010101"": 0.7596, ""#633726"": 0.1208}",#010101,dark neutral,"large typography, grid layout, rounded buttons, top navigation, pricing cards, footer","minimal, bold, modern",0.75
